timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1682843438714,268,login-51,200,OK,Thread Group 1-10,text,true,,15671,848,34,34,https://ogs.google.com/u/0/widget/app?awv2=1&origin=chrome-untrusted%3A%2F%2Fnew-tab-page&origin=chrome%3A%2F%2Fnew-tab-page&cn=app&pid=1&spid=243&hl=en,260,0,97
1682843438888,97,login-61,200,OK,Thread Group 1-3,text,true,,1828,839,34,34,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedemo.c&oit=1&cp=15&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,97,0,0
1682843438771,214,login-51,200,OK,Thread Group 1-13,text,true,,15513,848,34,34,https://ogs.google.com/u/0/widget/app?awv2=1&origin=chrome-untrusted%3A%2F%2Fnew-tab-page&origin=chrome%3A%2F%2Fnew-tab-page&cn=app&pid=1&spid=243&hl=en,212,0,93
1682843438888,101,login-62,200,OK,Thread Group 1-1,text,true,,1828,840,34,34,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedemo.co&oit=3&cp=16&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,101,0,0
1682843438870,125,login-36,200,OK,Thread Group 1-27,text,true,,2441,635,34,34,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=w&oit=1&cp=1&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,125,0,0
1682843438817,182,login-34,200,OK,Thread Group 1-30,text,true,,38209,520,34,34,https://www.google.com/async/newtab_ogb?hl=en-US&async=fixed%3A0,182,0,0
1682843438899,100,login-56,200,OK,Thread Group 1-11,text,true,,1892,834,34,34,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.sauced&oit=1&cp=10&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,100,0,0
1682843438714,285,login-51,200,OK,Thread Group 1-12,text,true,,15680,848,34,34,https://ogs.google.com/u/0/widget/app?awv2=1&origin=chrome-untrusted%3A%2F%2Fnew-tab-page&origin=chrome%3A%2F%2Fnew-tab-page&cn=app&pid=1&spid=243&hl=en,280,0,96
1682843438646,364,login-45,200,OK,Thread Group 1-23,text,true,,1667,2208,34,34,https://update.googleapis.com/service/update2/json?cup2key=13:QzbJH5mmib6VeNPFADv3hwfNc1jjkz87eXNQu_74CN8&cup2hreq=a79e39ad94b8feefbfc25158b08b229c220f9a4e4eb30decbb24d80c2680985f,353,0,93
1682843438883,128,login-52,200,OK,Thread Group 1-16,text,true,,2652,832,34,34,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.sauce&oit=1&cp=9&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,128,0,0
1682843438688,325,login-45,200,OK,Thread Group 1-21,text,true,,1512,2208,34,34,https://update.googleapis.com/service/update2/json?cup2key=13:QzbJH5mmib6VeNPFADv3hwfNc1jjkz87eXNQu_74CN8&cup2hreq=a79e39ad94b8feefbfc25158b08b229c220f9a4e4eb30decbb24d80c2680985f,325,0,88
1682843438861,163,login-44,200,OK,Thread Group 1-25,bin,true,,2077,426,34,34,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcTn01uwyB2EMTj-Cv_V7BNgK9LxbIc2J8Fxs1Wl_AwJzTNpXy30fLzZUAo&s,163,0,107
1682843438834,191,login-30,200,OK,Thread Group 1-34,text,true,,2050,492,34,34,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,190,0,99
1682843438919,106,login-61,200,OK,Thread Group 1-8,text,true,,1828,839,34,34,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedemo.c&oit=1&cp=15&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,106,0,0
1682843438932,94,login-50,200,OK,Thread Group 1-17,text,true,,1939,642,34,34,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.sauc&oit=1&cp=8&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,94,0,0
1682843439025,15,login-42,200,OK,Thread Group 1-25,bin,true,,2753,429,35,35,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcQUf0MVpJePyFBuVEJAkrqCnEi8VqZ5HIAmN67XOZ0qox5QavDVp8ZUqwM&s=10,14,0,0
1682843438932,108,login-61,200,OK,Thread Group 1-2,text,true,,1828,839,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedemo.c&oit=1&cp=15&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,108,0,0
1682843438838,211,login-51,200,OK,Thread Group 1-9,text,true,,15602,848,35,35,https://ogs.google.com/u/0/widget/app?awv2=1&origin=chrome-untrusted%3A%2F%2Fnew-tab-page&origin=chrome%3A%2F%2Fnew-tab-page&cn=app&pid=1&spid=243&hl=en,202,0,96
1682843439040,9,login-43,200,OK,Thread Group 1-25,bin,true,,2747,429,35,35,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcS7nO2cit4tRPDxdV4pZnH4JWhcCimLDZfa2LbQaYHxRZs-FxayP9-c1JU&s=10,9,0,0
1682843438932,130,login-52,200,OK,Thread Group 1-14,text,true,,2652,832,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.sauce&oit=1&cp=9&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,130,0,0
1682843438762,332,login-45,200,OK,Thread Group 1-20,text,true,,1548,2208,35,35,https://update.googleapis.com/service/update2/json?cup2key=13:QzbJH5mmib6VeNPFADv3hwfNc1jjkz87eXNQu_74CN8&cup2hreq=a79e39ad94b8feefbfc25158b08b229c220f9a4e4eb30decbb24d80c2680985f,332,0,91
1682843438977,117,login-59,200,OK,Thread Group 1-6,text,true,,1779,837,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedemo&oit=1&cp=13&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,117,0,0
1682843438964,130,login-61,200,OK,Thread Group 1-7,text,true,,1828,839,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedemo.c&oit=1&cp=15&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,130,0,0
1682843438985,114,login-62,200,OK,Thread Group 1-3,text,true,,1828,840,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedemo.co&oit=3&cp=16&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,114,0,0
1682843438944,155,login-44,200,OK,Thread Group 1-26,bin,true,,2077,426,35,35,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcTn01uwyB2EMTj-Cv_V7BNgK9LxbIc2J8Fxs1Wl_AwJzTNpXy30fLzZUAo&s,155,0,141
1682843438954,147,login-63,200,OK,Thread Group 1-4,text,true,,1829,841,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedemo.com&oit=3&cp=17&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,147,0,0
1682843438954,147,login-63,200,OK,Thread Group 1-5,text,true,,1829,841,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedemo.com&oit=3&cp=17&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,147,0,0
1682843438999,102,login-57,200,OK,Thread Group 1-11,text,true,,1811,835,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucede&oit=1&cp=11&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,102,0,0
1682843438995,106,login-41,200,OK,Thread Group 1-27,text,true,,1938,637,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www&oit=1&cp=3&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,106,0,0
1682843438989,117,login-63,200,OK,Thread Group 1-1,text,true,,1829,841,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedemo.com&oit=3&cp=17&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,117,0,0
1682843438999,107,login-35,200,OK,Thread Group 1-30,text,true,,1203,353,35,35,https://www.google.com/async/newtab_promos,107,0,0
1682843439013,95,login-47,200,OK,Thread Group 1-21,text,true,,1987,639,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.s&oit=1&cp=5&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,95,0,0
1682843439099,12,login-42,200,OK,Thread Group 1-26,bin,true,,2753,429,35,35,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcQUf0MVpJePyFBuVEJAkrqCnEi8VqZ5HIAmN67XOZ0qox5QavDVp8ZUqwM&s=10,12,0,0
1682843439011,102,login-47,200,OK,Thread Group 1-23,text,true,,1987,639,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.s&oit=1&cp=5&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,102,0,0
1682843438861,252,login-31,200,OK,Thread Group 1-33,text,true,,6851,615,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=&oit=0&oft=1&pgcl=20&gs_rn=42&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,252,0,96
1682843439012,103,login-53,200,OK,Thread Group 1-16,bin,true,,4844,725,35,35,https://lh3.googleusercontent.com/a/AGNmyxakIY5I1WnhAVthmB53tXfCKHghOpTgXzvvsl4-=s128-b16-cc-rp-mo,103,0,91
1682843439000,116,login-52,200,OK,Thread Group 1-12,text,true,,2652,832,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.sauce&oit=1&cp=9&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,116,0,0
1682843438975,147,login-36,200,OK,Thread Group 1-28,text,true,,2441,635,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=w&oit=1&cp=1&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,147,0,0
1682843438986,136,login-52,200,OK,Thread Group 1-13,text,true,,2652,832,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.sauce&oit=1&cp=9&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,136,0,0
1682843438964,159,login-48,200,OK,Thread Group 1-22,text,true,,2374,640,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.sa&oit=3&cp=6&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,159,0,0
1682843438983,140,login-52,200,OK,Thread Group 1-10,text,true,,2652,832,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.sauce&oit=1&cp=9&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,140,0,0
1682843439112,13,login-43,200,OK,Thread Group 1-26,bin,true,,2747,429,35,35,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcS7nO2cit4tRPDxdV4pZnH4JWhcCimLDZfa2LbQaYHxRZs-FxayP9-c1JU&s=10,13,0,0
1682843439026,110,login-62,200,OK,Thread Group 1-8,text,true,,1828,840,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedemo.co&oit=3&cp=16&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,110,0,0
1682843439116,20,login-54,200,OK,Thread Group 1-16,bin,true,,1303,413,35,35,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcRwKYKAUxKy8FryW4MGnGVNIEliBdvq3iFnjORSFBk&s=10,20,0,0
1682843439041,95,login-62,200,OK,Thread Group 1-2,text,true,,1828,840,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedemo.co&oit=3&cp=16&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,95,0,0
1682843439050,95,login-46,200,OK,Thread Group 1-25,text,true,,1923,638,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.&oit=1&cp=4&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,95,0,0
1682843439136,9,login-55,200,OK,Thread Group 1-16,bin,true,,2850,429,35,35,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcSmEFoe_knYdBjCSz1FigD4MhScY3RygiNLKSt6SlilV0xrAcsKj6w82nU&s=10,9,0,0
1682843439107,55,login-38,200,OK,Thread Group 1-30,text,true,,4268,390,35,35,https://config.extension.grammarly.com/dynamicConfig.json,54,0,39
1682843439050,120,login-52,200,OK,Thread Group 1-9,text,true,,2652,832,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.sauce&oit=1&cp=9&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,120,0,0
1682843438964,218,login-34,200,OK,Thread Group 1-31,text,true,,38207,520,35,35,https://www.google.com/async/newtab_ogb?hl=en-US&async=fixed%3A0,218,0,0
1682843439063,119,login-53,200,OK,Thread Group 1-14,bin,true,,4844,725,35,35,https://lh3.googleusercontent.com/a/AGNmyxakIY5I1WnhAVthmB53tXfCKHghOpTgXzvvsl4-=s128-b16-cc-rp-mo,119,0,102
1682843438965,217,login-33,200,OK,Thread Group 1-32,text,true,,1123,711,35,35,https://www.googleapis.com/oauth2/v4/token,217,0,120
1682843439094,98,login-60,200,OK,Thread Group 1-6,text,true,,1830,838,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedemo.&oit=1&cp=14&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,98,0,0
1682843439183,11,login-54,200,OK,Thread Group 1-14,bin,true,,1303,413,35,35,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcRwKYKAUxKy8FryW4MGnGVNIEliBdvq3iFnjORSFBk&s=10,11,0,0
1682843439095,99,login-62,200,OK,Thread Group 1-7,text,true,,1828,840,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedemo.co&oit=3&cp=16&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,99,0,0
1682843439099,104,login-63,200,OK,Thread Group 1-3,text,true,,1829,841,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedemo.com&oit=3&cp=17&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,103,0,0
1682843439102,103,login-44,200,OK,Thread Group 1-27,bin,true,,2077,426,35,35,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcTn01uwyB2EMTj-Cv_V7BNgK9LxbIc2J8Fxs1Wl_AwJzTNpXy30fLzZUAo&s,103,0,84
1682843439101,104,login-58,200,OK,Thread Group 1-11,text,true,,1811,836,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedem&oit=1&cp=12&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,104,0,0
1682843439195,13,login-55,200,OK,Thread Group 1-14,bin,true,,2850,429,35,35,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcSmEFoe_knYdBjCSz1FigD4MhScY3RygiNLKSt6SlilV0xrAcsKj6w82nU&s=10,13,0,0
1682843438983,225,login-51,200,OK,Thread Group 1-18,text,true,,15677,848,35,35,https://ogs.google.com/u/0/widget/app?awv2=1&origin=chrome-untrusted%3A%2F%2Fnew-tab-page&origin=chrome%3A%2F%2Fnew-tab-page&cn=app&pid=1&spid=243&hl=en,222,0,113
1682843438939,269,login-39,200,OK,Thread Group 1-29,text,true,,10882,644,35,35,https://config.edge.skype.com/config/v1/Edge/112.0.1722.58?clientId=2836642877014102879&agents=EdgeConfig%2CEdgeDomainActions%2CEdgeFirstRunConfig&osname=win&client=webview&channel=stable&scpfull=0&scpguard=0&scpfre=0&scpver=0&osarch=x86_64&osver=10.0.22621&wu=1&devicefamily=desktop&uma=1&sessionid=0&mngd=0&installdate=1682842446&edu=0&bphint=2&soobedate=1681312687,269,0,106
1682843439033,177,login-30,200,OK,Thread Group 1-35,text,true,,1894,492,35,35,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,177,0,95
1682843439123,92,login-49,200,OK,Thread Group 1-22,text,true,,1942,641,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.sau&oit=1&cp=7&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,92,0,0
1682843439102,113,login-65,200,OK,Thread Group 1-4,bin,true,,2386,406,35,35,https://lh5.googleusercontent.com/p/AF1QipMgrzrGIs7pcn1V9OuAhF04KNEJh2e7-xZHn6Xu=w92-h92-n-k-no,113,0,97
1682843439102,113,login-65,200,OK,Thread Group 1-5,bin,true,,2386,406,35,35,https://lh5.googleusercontent.com/p/AF1QipMgrzrGIs7pcn1V9OuAhF04KNEJh2e7-xZHn6Xu=w92-h92-n-k-no,113,0,96
1682843437957,1259,login-45,200,OK,Thread Group 1-15,text,true,,1635,2208,35,35,https://update.googleapis.com/service/update2/json?cup2key=13:QzbJH5mmib6VeNPFADv3hwfNc1jjkz87eXNQu_74CN8&cup2hreq=a79e39ad94b8feefbfc25158b08b229c220f9a4e4eb30decbb24d80c2680985f,1258,0,88
1682843439108,108,login-48,200,OK,Thread Group 1-21,text,true,,2374,640,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.sa&oit=3&cp=6&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,108,0,0
1682843439026,190,login-31,200,OK,Thread Group 1-34,text,true,,4463,615,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=&oit=0&oft=1&pgcl=20&gs_rn=42&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,190,0,91
1682843439122,97,login-41,200,OK,Thread Group 1-28,text,true,,1938,637,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www&oit=1&cp=3&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,97,0,0
1682843439113,109,login-48,200,OK,Thread Group 1-23,text,true,,2374,640,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.sa&oit=3&cp=6&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,109,0,0
1682843439126,101,login-46,200,OK,Thread Group 1-26,text,true,,1923,638,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.&oit=1&cp=4&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,101,0,0
1682843439026,203,login-51,200,OK,Thread Group 1-17,text,true,,15565,848,35,35,https://ogs.google.com/u/0/widget/app?awv2=1&origin=chrome-untrusted%3A%2F%2Fnew-tab-page&origin=chrome%3A%2F%2Fnew-tab-page&cn=app&pid=1&spid=243&hl=en,196,0,91
1682843438939,290,login-51,200,OK,Thread Group 1-19,text,true,,15673,848,35,35,https://ogs.google.com/u/0/widget/app?awv2=1&origin=chrome-untrusted%3A%2F%2Fnew-tab-page&origin=chrome%3A%2F%2Fnew-tab-page&cn=app&pid=1&spid=243&hl=en,280,0,146
1682843439136,94,login-63,200,OK,Thread Group 1-8,text,true,,1829,841,35,35,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedemo.com&oit=3&cp=17&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,94,0,0
1682843439205,25,login-42,200,OK,Thread Group 1-27,bin,true,,2753,429,35,35,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcQUf0MVpJePyFBuVEJAkrqCnEi8VqZ5HIAmN67XOZ0qox5QavDVp8ZUqwM&s=10,25,0,0
1682843439126,106,login-53,200,OK,Thread Group 1-10,bin,true,,4844,725,35,35,https://lh3.googleusercontent.com/a/AGNmyxakIY5I1WnhAVthmB53tXfCKHghOpTgXzvvsl4-=s128-b16-cc-rp-mo,106,0,95
1682843439107,125,login-65,200,OK,Thread Group 1-1,bin,true,,2386,406,35,35,https://lh5.googleusercontent.com/p/AF1QipMgrzrGIs7pcn1V9OuAhF04KNEJh2e7-xZHn6Xu=w92-h92-n-k-no,125,0,101
1682843439117,122,login-53,200,OK,Thread Group 1-12,bin,true,,4844,725,36,36,https://lh3.googleusercontent.com/a/AGNmyxakIY5I1WnhAVthmB53tXfCKHghOpTgXzvvsl4-=s128-b16-cc-rp-mo,115,0,100
1682843439123,118,login-53,200,OK,Thread Group 1-13,bin,true,,4844,725,36,36,https://lh3.googleusercontent.com/a/AGNmyxakIY5I1WnhAVthmB53tXfCKHghOpTgXzvvsl4-=s128-b16-cc-rp-mo,109,0,90
1682843439145,96,login-56,200,OK,Thread Group 1-16,text,true,,1886,834,36,36,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.sauced&oit=1&cp=10&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,96,0,0
1682843439137,105,login-63,200,OK,Thread Group 1-2,text,true,,1829,841,36,36,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=www.saucedemo.com&oit=3&cp=17&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,105,0,0
1682843439230,19,login-43,200,OK,Thread Group 1-27,bin,true,,2747,429,36,36,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcS7nO2cit4tRPDxdV4pZnH4JWhcCimLDZfa2LbQaYHxRZs-FxayP9-c1JU&s=10,11,0,0
1682843439232,17,login-54,200,OK,Thread Group 1-10,bin,true,,1303,413,36,36,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcRwKYKAUxKy8FryW4MGnGVNIEliBdvq3iFnjORSFBk&s=10,17,0,0
1682843438884,365,login-45,200,OK,Thread Group 1-24,text,true,,1502,2208,36,36,https://update.googleapis.com/service/update2/json?cup2key=13:QzbJH5mmib6VeNPFADv3hwfNc1jjkz87eXNQu_74CN8&cup2hreq=a79e39ad94b8feefbfc25158b08b229c220f9a4e4eb30decbb24d80c2680985f,365,0,96
1682843439239,12,login-54,200,OK,Thread Group 1-12,bin,true,,1303,413,36,36,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcRwKYKAUxKy8FryW4MGnGVNIEliBdvq3iFnjORSFBk&s=10,12,0,0
1682843439241,10,login-54,200,OK,Thread Group 1-13,bin,true,,1303,413,36,36,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcRwKYKAUxKy8FryW4MGnGVNIEliBdvq3iFnjORSFBk&s=10,10,0,0
1682843439162,89,login-40,200,OK,Thread Group 1-30,text,true,,2615,636,36,36,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=ww&oit=1&cp=2&pgcl=7&gs_rn=42&psi=_0PZZKKH6kyJVOcM&sugkey=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,89,0,0
